Word,Valence,ValenceCategory,Arousal,ArousalCategory,CategoryIndex
meanie,-0.4575,L,-0.03750000000000009,H,2
meaning,0.36250000000000004,H,-0.23750000000000004,M,7
meaningful,0.4475,H,-0.30500000000000005,M,7
meaningless,-0.5125,L,-0.48750000000000004,L,0
meanness,-0.47750000000000004,L,0.0475000000000001,H,2
meantime,-0.1399999999999999,L,-0.275,M,1
measles,-0.6075,L,-0.125,H,2
measure,0.03499999999999992,L,-0.15999999999999992,M,1
measurement,0.02750000000000008,L,-0.47750000000000004,L,0
measuring cup,0.1875,M,-0.345,L,3
measuring tape,0.10749999999999993,L,-0.7125,L,0
meat,0.405,H,-0.17500000000000004,M,7
meatball,0.41999999999999993,H,-0.05249999999999999,H,8
meathead,-0.405,L,-0.19500000000000006,M,1
meatloaf,0.040000000000000036,L,-0.135,H,2
mechanic,0.11250000000000004,M,-0.13749999999999996,H,5
mechanical,0.16749999999999998,M,0.10000000000000009,H,5
mechanics,0.25,M,-0.27249999999999996,M,4
mechanism,-0.02499999999999991,L,-0.33999999999999997,L,0
med,0.0,L,-0.37,L,0
medal,0.050000000000000044,L,0.07499999999999996,H,2
medallion,0.2124999999999999,M,-0.4375,L,3
meddle,-0.28500000000000003,L,-0.1625000000000001,M,1
medial,-0.08749999999999991,L,-0.36250000000000004,L,0
median,-0.125,L,-0.4425,L,0
mediation,0.125,M,-0.5375,L,3
medic,0.050000000000000044,L,-0.36250000000000004,L,0
medical,0.05499999999999994,L,-0.23750000000000004,M,1
medicate,-0.2124999999999999,L,-0.21500000000000008,M,1
medication,-0.3375,L,-0.1100000000000001,H,2
medicinal,0.11250000000000004,M,0.21750000000000003,H,5
medicine,0.2250000000000001,M,-0.25,M,4
medieval,0.1499999999999999,M,-0.1499999999999999,H,5
mediocre,-0.14250000000000007,L,-0.5,L,0
mediocrity,-0.3225,L,-0.36250000000000004,L,0
meditate,0.36749999999999994,H,-0.5375,L,6
meditation,0.5525,H,-0.625,L,6
medium,-0.03750000000000009,L,-0.5,L,0
medley,0.3999999999999999,H,-0.1299999999999999,H,8
meek,-0.020000000000000018,L,-0.46499999999999997,L,0
meet,0.27249999999999996,M,-0.3225,M,4
meeting,-0.11250000000000004,L,-0.3225,M,1
mega,0.1499999999999999,M,0.02750000000000008,H,5
melancholy,-0.31499999999999995,L,-0.21750000000000003,M,1
mellow,0.41999999999999993,H,-0.5475,L,6
melodrama,-0.1875,L,-0.04249999999999998,H,2
melodramatic,-0.1975,L,0.1975,H,2
melody,0.4125000000000001,H,-0.03499999999999992,H,8
melon,0.33000000000000007,M,-0.32999999999999996,M,4
melt,0.23750000000000004,M,-0.5,L,3
meltdown,-0.48750000000000004,L,-0.0475000000000001,H,2
member,0.23750000000000004,M,-0.38249999999999995,L,3
membership,0.15250000000000008,M,-0.13749999999999996,H,5
membrane,-0.012499999999999956,L,-0.4425,L,0
memento,0.44999999999999996,H,-0.24,M,7
memo,-0.07499999999999996,L,-0.6525,L,0
memorabilia,0.38749999999999996,H,-0.3075,M,7
memorable,0.385,H,-0.04249999999999998,H,8
memorandum,-0.125,L,-0.26,M,1
memorial,0.17999999999999994,M,-0.4375,L,3
memories,0.5,H,-0.2024999999999999,M,7
memorize,0.17500000000000004,M,-0.275,M,4
memory,0.395,H,-0.22999999999999998,M,7
menace,-0.4675,L,-0.02750000000000008,H,2
menacing,-0.46499999999999997,L,-0.06000000000000005,H,2
mend,0.38250000000000006,H,-0.31000000000000005,M,7
menial,-0.30000000000000004,L,-0.2875,M,1
meningitis,-0.6125,L,0.10250000000000004,H,2
menopause,-0.7775000000000001,L,-0.36250000000000004,L,0
menstrual,-0.5525,L,-0.17500000000000004,M,1
mental,-0.10499999999999998,L,-0.32999999999999996,M,1
mentality,-0.06000000000000005,L,-0.09499999999999997,H,2
menthol,-0.02499999999999991,L,-0.525,L,0
mention,0.09749999999999992,L,-0.5875,L,0
mentor,0.5125,H,-0.375,L,6
menu,0.32499999999999996,M,-0.20750000000000002,M,4
meow,0.2849999999999999,M,-0.395,L,3
mercenary,-0.27749999999999997,L,0.03499999999999992,H,2
merchandise,0.05249999999999999,L,-0.30500000000000005,M,1
merchant,0.05249999999999999,L,-0.32999999999999996,M,1
merciful,0.5,H,-0.19500000000000006,M,7
merciless,-0.48750000000000004,L,0.012499999999999956,H,2
mercury,0.16749999999999998,M,-0.050000000000000044,H,5
mercy,0.3500000000000001,H,-0.3325,M,7
mere,-0.08000000000000007,L,-0.3225,M,1
merengue,0.36749999999999994,H,-0.38749999999999996,L,6
merge,-0.012499999999999956,L,-0.375,L,0
merger,-0.22750000000000004,L,-0.19500000000000006,M,1
meringue,0.39250000000000007,H,-0.24,M,7
merit,0.4850000000000001,H,-0.45999999999999996,L,6
mermaid,0.5125,H,0.14500000000000002,H,8
merry,0.55,H,-0.10749999999999993,H,8
mescaline,0.0,L,-0.08749999999999991,H,2
mesh,0.0625,L,-0.47250000000000003,L,0
mess,-0.375,L,-0.07499999999999996,H,2
message,0.29499999999999993,M,-0.2975,M,4
messenger,0.1625000000000001,M,-0.10749999999999993,H,5
messiah,0.4175,H,-0.3125,M,7
messy,-0.5,L,-0.09749999999999992,H,2
metabolic,0.02750000000000008,L,-0.08250000000000002,H,2
metabolism,0.10000000000000009,L,-0.20750000000000002,M,1
metal,0.012499999999999956,L,-0.38,L,0
metallic,0.06499999999999995,L,-0.16999999999999993,M,1
metamorphosis,0.0625,L,-0.1825000000000001,M,1
metaphor,0.2775000000000001,M,-0.21500000000000008,M,4
metaphysical,0.1200000000000001,M,-0.25,M,4
meteor,0.02499999999999991,L,0.15500000000000003,H,2
meteorite,0.5625,H,0.3425,H,8
meter,0.13250000000000006,M,-0.4375,L,3
meth,-0.6125,L,-0.14250000000000007,H,2
methadone,-0.48750000000000004,L,-0.31000000000000005,M,1
methane,-0.38,L,-0.3175,M,1
method,0.050000000000000044,L,-0.20750000000000002,M,1
methodical,0.02750000000000008,L,-0.31000000000000005,M,1
methodology,-0.040000000000000036,L,-0.39749999999999996,L,0
meticulous,0.03499999999999992,L,-0.050000000000000044,H,2
metric,-0.012499999999999956,L,-0.3325,M,1
metropolis,-0.012499999999999956,L,-0.012499999999999956,H,2
metropolitan,0.20999999999999996,M,-0.022499999999999964,H,5
mew,0.26249999999999996,M,-0.09499999999999997,H,5
mezzanine,0.08000000000000007,L,-0.3075,M,1
micro,0.125,M,-0.38,L,3
microchip,0.1499999999999999,M,-0.37,L,3
microfilm,0.13250000000000006,M,-0.375,L,3
microphone,0.02750000000000008,L,-0.2024999999999999,M,1
microscope,0.3325,M,-0.25,M,4
microscopic,0.06000000000000005,L,-0.28500000000000003,M,1
microwave,0.0625,L,-0.25,M,1
mid,0.05249999999999999,L,-0.55,L,0
midair,0.0,L,0.05750000000000011,H,2
midday,0.09250000000000003,L,-0.3425,L,0
middle,0.05499999999999994,L,-0.5375,L,0
middleman,-0.18999999999999995,L,-0.27,M,1
middleweight,-0.2250000000000001,L,-0.24,M,1
midget,-0.10499999999999998,L,-0.25,M,1
midlife,-0.07250000000000001,L,-0.47750000000000004,L,0
midline,-0.05249999999999999,L,-0.41000000000000003,L,0
midnight,0.29499999999999993,M,-0.23750000000000004,M,4
midshipman,-0.0625,L,-0.57,L,0
midst,0.0625,L,-0.595,L,0
midsummer,0.31000000000000005,M,-0.050000000000000044,H,5
midterm,-0.21500000000000008,L,-0.04499999999999993,H,2
midtown,0.20750000000000002,M,-0.19999999999999996,M,4
midwife,0.1625000000000001,M,-0.46499999999999997,L,3
mighty,0.36250000000000004,H,0.10749999999999993,H,8
mignon,0.14250000000000007,M,-0.4075,L,3
migraine,-0.58,L,-0.010000000000000009,H,2
migrate,-0.10749999999999993,L,-0.4175,L,0
migration,-0.1200000000000001,L,-0.365,L,0
mil,-0.03750000000000009,L,-0.23750000000000004,M,1
mild,0.2250000000000001,M,-0.6525,L,3
mildew,-0.5975,L,-0.21500000000000008,M,1
mile,-0.05499999999999994,L,-0.39249999999999996,L,0
mileage,0.2250000000000001,M,-0.5125,L,3
milestone,0.4624999999999999,H,-0.1100000000000001,H,8
militant,-0.26249999999999996,L,0.09499999999999997,H,2
military,-0.02499999999999991,L,0.19999999999999996,H,2
militia,-0.1975,L,-0.15999999999999992,M,1
milk,0.43500000000000005,H,-0.6675,L,6
milkman,0.1875,M,-0.5675,L,3
milkshake,0.565,H,-0.23750000000000004,M,7
milky,0.0,L,-0.32499999999999996,M,1
mill,0.09749999999999992,L,-0.6975,L,0
millennium,-0.03750000000000009,L,-0.10250000000000004,H,2
milligram,0.07000000000000006,L,-0.475,L,0
millimeter,-0.03499999999999992,L,-0.345,L,0
million,0.6375,H,0.09499999999999997,H,8
millionaire,0.5800000000000001,H,0.2849999999999999,H,8
millionth,0.10499999999999998,L,-0.09000000000000008,H,2
millstone,-0.03499999999999992,L,-0.47,L,0
mime,-0.10499999999999998,L,-0.5475,L,0
mimic,-0.08250000000000002,L,-0.2875,M,1
mince,0.05750000000000011,L,-0.21500000000000008,M,1
mincemeat,-0.23750000000000004,L,-0.29000000000000004,M,1
mind,0.42500000000000004,H,0.012499999999999956,H,8
mindful,0.42500000000000004,H,0.25,H,8
mindless,-0.5,L,-0.475,L,0
minefield,-0.3375,L,0.125,H,2
miner,-0.0475000000000001,L,-0.23750000000000004,M,1
mineral,0.26249999999999996,M,-0.535,L,3
mingle,0.05249999999999999,L,-0.14749999999999996,H,2
mini,0.21500000000000008,M,-0.5,L,3
miniature,0.2775000000000001,M,-0.26249999999999996,M,4
minibus,-0.02750000000000008,L,-0.36,L,0
minimal,-0.09499999999999997,L,-0.39749999999999996,L,0
minimize,0.040000000000000036,L,-0.2024999999999999,M,1
minimum,-0.050000000000000044,L,-0.4325,L,0
mining,-0.125,L,-0.10749999999999993,H,2
minion,0.08250000000000002,L,0.0,H,2
minister,0.0,L,-0.2875,M,1
ministry,0.020000000000000018,L,-0.2875,M,1
minivan,-0.1499999999999999,L,-0.5125,L,0
mink,0.21500000000000008,M,-0.43999999999999995,L,3
minor,-0.0475000000000001,L,-0.43500000000000005,L,0
minority,-0.0625,L,-0.475,L,0
mint,0.38749999999999996,H,-0.02499999999999991,H,8
minty,0.5,H,-0.4525,L,6
minute,0.125,M,-0.31000000000000005,M,4
minx,0.4075,H,-0.26249999999999996,M,7
miracle,0.575,H,0.1299999999999999,H,8
miraculous,0.3425,H,0.2925,H,8
mirage,-0.13250000000000006,L,-0.30000000000000004,M,1
mire,-0.19999999999999996,L,-0.265,M,1
mirror,0.2250000000000001,M,-0.11250000000000004,H,5
misbehave,-0.3025,L,-0.17999999999999994,M,1
miscalculation,-0.4475,L,-0.07250000000000001,H,2
miscarriage,-0.63,L,0.17500000000000004,H,2
miscellaneous,0.09499999999999997,L,-0.25,M,1
mischief,-0.05499999999999994,L,0.1924999999999999,H,2
mischievous,-0.1299999999999999,L,-0.030000000000000027,H,2
misconception,-0.3375,L,-0.38749999999999996,L,0
misconduct,-0.36250000000000004,L,-0.10250000000000004,H,2
misdemeanor,-0.56,L,0.06000000000000005,H,2
misdirection,-0.32499999999999996,L,-0.30500000000000005,M,1
miser,-0.38749999999999996,L,-0.28,M,1
miserable,-0.6,L,0.014999999999999902,H,2
misery,-0.7,L,-0.04499999999999993,H,2
misfire,-0.5925,L,-0.09000000000000008,H,2
misfit,-0.2024999999999999,L,0.022499999999999964,H,2
misfortune,-0.65,L,-0.18999999999999995,M,1
misguided,-0.355,L,-0.16749999999999998,M,1
mishap,-0.375,L,-0.09749999999999992,H,2
mislead,-0.44999999999999996,L,0.02499999999999991,H,2
misleading,-0.46499999999999997,L,-0.1299999999999999,H,2
misplace,-0.4625,L,-0.04249999999999998,H,2
misread,-0.35250000000000004,L,-0.3025,M,1
miss,-0.2250000000000001,L,-0.275,M,1
missile,-0.5375,L,0.16749999999999998,H,2
mission,0.3474999999999999,H,0.1299999999999999,H,8
missionary,0.08250000000000002,L,-0.18999999999999995,M,1
missy,0.10000000000000009,L,-0.40249999999999997,L,0
mist,0.36749999999999994,H,-0.48750000000000004,L,6
mistake,-0.5275,L,-0.01750000000000007,H,2
mister,0.1399999999999999,M,-0.44999999999999996,L,3
mistletoe,0.5249999999999999,H,-0.05750000000000011,H,8
mistress,-0.28500000000000003,L,0.24,H,2
mistrial,-0.2124999999999999,L,-0.4275,L,0
mistrust,-0.75,L,0.022499999999999964,H,2
misty,0.03499999999999992,L,-0.625,L,0
misunderstand,-0.23750000000000004,L,0.022499999999999964,H,2
misunderstanding,-0.535,L,-0.1200000000000001,H,2
misuse,-0.4375,L,-0.1299999999999999,H,2
mite,-0.275,L,-0.08000000000000007,H,2
miter,-0.11749999999999994,L,-0.48750000000000004,L,0
mitigate,0.09499999999999997,L,-0.275,M,1
mitigating,-0.13250000000000006,L,-0.2875,M,1
mitt,0.1200000000000001,M,-0.5625,L,3
mitten,0.1499999999999999,M,-0.6675,L,3
mitzvah,-0.13250000000000006,L,-0.19500000000000006,M,1
mix,0.1775,M,-0.535,L,3
mixer,-0.02499999999999991,L,-0.20750000000000002,M,1
mixture,0.2250000000000001,M,-0.37,L,3
mnemonic,0.02499999999999991,L,-0.38749999999999996,L,0
moan,-0.23750000000000004,L,0.1299999999999999,H,2
moat,0.0475000000000001,L,-0.20750000000000002,M,1
mob,-0.32499999999999996,L,-0.03499999999999992,H,2
mobile,0.2024999999999999,M,-0.31000000000000005,M,4
mobility,0.13250000000000006,M,-0.07499999999999996,H,5
mobilize,0.23750000000000004,M,-0.1100000000000001,H,5
mobster,-0.48750000000000004,L,0.03499999999999992,H,2
mocha,0.38250000000000006,H,-0.41000000000000003,L,6
mock,-0.2975,L,-0.012499999999999956,H,2
mockery,-0.5125,L,-0.1299999999999999,H,2
mockingbird,0.3425,H,-0.09499999999999997,H,8
mod,0.14250000000000007,M,-0.3375,L,3
mode,0.0625,L,-0.39249999999999996,L,0
model,0.345,H,-0.275,M,7
modeling,0.16749999999999998,M,-0.27,M,4
modem,0.07250000000000001,L,-0.36250000000000004,L,0
moderate,0.1299999999999999,M,-0.25,M,4
moderation,0.07499999999999996,L,-0.3325,M,1
modern,0.26249999999999996,M,0.10000000000000009,H,5
modest,0.355,H,-0.5175,L,6
modesty,0.2975000000000001,M,-0.14749999999999996,H,5
modicum,-0.012499999999999956,L,-0.4175,L,0
modification,0.012499999999999956,L,-0.2250000000000001,M,1
modify,0.02499999999999991,L,-0.30500000000000005,M,1
module,-0.02499999999999991,L,-0.16749999999999998,M,1
mogul,0.10499999999999998,L,-0.38,L,0
moist,0.13250000000000006,M,-0.19999999999999996,M,4
moisture,0.125,M,-0.15250000000000008,M,4
moisturizer,0.3374999999999999,H,-0.5125,L,6
molar,-0.0674999999999999,L,-0.365,L,0
molasses,0.2250000000000001,M,-0.47750000000000004,L,3
mold,-0.5725,L,-0.3075,M,1
moldy,-0.7625,L,-0.1625000000000001,M,1
mole,-0.1924999999999999,L,-0.2975,M,1
molecular,0.125,M,-0.37,L,3
molecule,0.09250000000000003,L,-0.32499999999999996,M,1
molest,-0.7775000000000001,L,0.35749999999999993,H,2
molester,-0.88,L,0.0,H,2
molten,-0.0625,L,-0.18500000000000005,M,1
mom,0.6599999999999999,H,-0.09499999999999997,H,8
moment,0.2749999999999999,M,-0.23750000000000004,M,4
momentary,-0.012499999999999956,L,-0.3175,M,1
momentous,0.3374999999999999,H,-0.02499999999999991,H,8
momentum,0.2749999999999999,M,-0.21500000000000008,M,4
momma,0.6125,H,-0.38749999999999996,L,6
mommy,0.5974999999999999,H,-0.32499999999999996,M,7
monarch,-0.16749999999999998,L,-0.39749999999999996,L,0
monarchy,-0.4275,L,-0.32499999999999996,M,1
monastery,-0.0625,L,-0.625,L,0
monetary,0.33000000000000007,M,-0.135,H,5
money,0.5249999999999999,H,0.4650000000000001,H,8
mongoloid,-0.1924999999999999,L,-0.17999999999999994,M,1
mongoose,-0.012499999999999956,L,-0.36250000000000004,L,0
mongrel,-0.38249999999999995,L,-0.125,H,2
monitor,0.012499999999999956,L,-0.28500000000000003,M,1
monk,-0.02499999999999991,L,-0.5975,L,0
monkey,0.20500000000000007,M,0.03750000000000009,H,5
mono,-0.2875,L,-0.5,L,0
monogamous,0.5125,H,-0.1499999999999999,H,8
monogamy,0.35749999999999993,H,-0.38,L,6
monogrammed,-0.05249999999999999,L,-0.545,L,0
monolith,0.06000000000000005,L,-0.35750000000000004,L,0
monologue,0.10749999999999993,L,-0.48750000000000004,L,0
monopoly,0.07250000000000001,L,-0.04249999999999998,H,2
monotonous,-0.48750000000000004,L,-0.58,L,0
monoxide,-0.5,L,-0.11250000000000004,H,2
monsieur,0.125,M,-0.42500000000000004,L,3
monsoon,-0.5375,L,-0.125,H,2
monster,-0.6125,L,0.13749999999999996,H,2
monstrosity,-0.29000000000000004,L,0.20750000000000002,H,2
monstrous,-0.39249999999999996,L,0.2250000000000001,H,2
montage,0.1200000000000001,M,-0.03750000000000009,H,5
month,0.19500000000000006,M,-0.33999999999999997,L,3
monthly,0.08000000000000007,L,-0.375,L,0
monument,0.31000000000000005,M,-0.545,L,3
monumental,0.18500000000000005,M,0.06000000000000005,H,5
moo,0.1200000000000001,M,-0.26249999999999996,M,4
mooch,-0.3225,L,0.19999999999999996,H,2
mood,0.07250000000000001,L,-0.125,H,2
moody,-0.3225,L,0.0,H,2
moon,0.5,H,-0.39249999999999996,L,6
moonbeam,0.5425,H,-0.1200000000000001,H,8
moonlight,0.5125,H,-0.34750000000000003,L,6
moonlit,0.56,H,-0.26,M,7
moonshine,0.125,M,-0.08250000000000002,H,5
moonwalk,0.29499999999999993,M,0.03750000000000009,H,5
moor,-0.012499999999999956,L,-0.26249999999999996,M,1
moose,0.4275,H,-0.03750000000000009,H,8
moot,-0.09499999999999997,L,-0.3225,M,1
mop,-0.11749999999999994,L,-0.46499999999999997,L,0
mope,-0.4325,L,-0.43500000000000005,L,0
moped,0.0,L,-0.345,L,0
moral,0.4624999999999999,H,-0.3175,M,7
morale,0.23750000000000004,M,-0.2250000000000001,M,4
morality,0.3700000000000001,H,-0.06000000000000005,H,8
moray,-0.06499999999999995,L,-0.13749999999999996,H,2
morbid,-0.5675,L,0.07250000000000001,H,2
mores,0.04249999999999998,L,-0.6,L,0
morgue,-0.8025,L,-0.38,L,0
morn,-0.345,L,-0.5,L,0
morning,0.35250000000000004,H,-0.26249999999999996,M,7
moron,-0.17500000000000004,L,-0.125,H,2
moronic,-0.4375,L,-0.2975,M,1
morph,0.125,M,0.0475000000000001,H,5
morphine,-0.10499999999999998,L,0.03499999999999992,H,2
morsel,0.07499999999999996,L,-0.39749999999999996,L,0
mortal,-0.15250000000000008,L,-0.36250000000000004,L,0
mortality,0.03750000000000009,L,0.4750000000000001,H,2
mortar,-0.21500000000000008,L,-0.15749999999999997,M,1
mortgage,-0.38749999999999996,L,-0.14250000000000007,H,2
mortician,-0.36,L,-0.4175,L,0
mortuary,-0.6975,L,-0.35250000000000004,L,0
mosaic,0.3325,M,-0.32499999999999996,M,4
mosey,0.2124999999999999,M,-0.125,H,5
mosque,-0.22249999999999992,L,-0.5,L,0
mosquito,-0.47,L,0.04249999999999998,H,2
motel,0.07499999999999996,L,-0.36250000000000004,L,0
moth,-0.13250000000000006,L,-0.6125,L,0
mother,0.6325000000000001,H,-0.0674999999999999,H,8
motherfucker,-0.8474999999999999,L,0.5825,H,2
motherfucking,-0.26249999999999996,L,0.22999999999999998,H,2
motherhood,0.44999999999999996,H,0.1299999999999999,H,8
motherland,0.19999999999999996,M,-0.19500000000000006,M,4
motherless,-0.775,L,-0.1200000000000001,H,2
motherly,0.6675,H,-0.31499999999999995,M,7
motif,0.0674999999999999,L,-0.18999999999999995,M,1
motion,0.19999999999999996,M,-0.07250000000000001,H,5
motivate,0.26249999999999996,M,0.022499999999999964,H,5
motivation,0.31000000000000005,M,-0.0674999999999999,H,5
motivational,0.43999999999999995,H,0.3425,H,8
motive,0.08000000000000007,L,-0.03499999999999992,H,2
motley,-0.02750000000000008,L,-0.5125,L,0
motor,0.15999999999999992,M,0.10499999999999998,H,5
motorbike,0.23750000000000004,M,0.16999999999999993,H,5
motorboat,0.30000000000000004,M,-0.19500000000000006,M,4
motorcade,-0.09000000000000008,L,-0.08250000000000002,H,2
motorcar,0.17500000000000004,M,-0.26249999999999996,M,4
motorcycle,0.19999999999999996,M,0.19999999999999996,H,5
motorist,0.11749999999999994,M,-0.18999999999999995,M,4
motto,0.23750000000000004,M,-0.28500000000000003,M,4
mould,-0.35750000000000004,L,-0.4125,L,0
mound,0.10749999999999993,L,-0.3425,L,0
mount,0.09499999999999997,L,-0.22750000000000004,M,1
mountain,0.4125000000000001,H,-0.21999999999999997,M,7
Mountain Dew,0.11749999999999994,M,0.012499999999999956,H,5
mountaintop,0.375,H,-0.17999999999999994,M,7
mourn,-0.65,L,-0.012499999999999956,H,2
mournful,-0.42000000000000004,L,-0.555,L,0
mourning,-0.8225,L,-0.275,M,1
mouse,-0.050000000000000044,L,-0.405,L,0
mousetrap,-0.04499999999999993,L,-0.23750000000000004,M,1
mousse,0.25,M,-0.4525,L,3
moustache,0.08749999999999991,L,-0.4425,L,0
mousy,-0.31499999999999995,L,-0.475,L,0
mouth,0.14749999999999996,M,-0.21500000000000008,M,4
mouthful,-0.030000000000000027,L,-0.30000000000000004,M,1
mouthpiece,-0.08749999999999991,L,-0.345,L,0
mouthwash,0.17500000000000004,M,-0.5825,L,3
move,-0.012499999999999956,L,-0.18999999999999995,M,1
movement,0.395,H,-0.25,M,7
mover,-0.11250000000000004,L,-0.29500000000000004,M,1
movie,0.56,H,-0.15250000000000008,M,7
mow,-0.014999999999999902,L,-0.20750000000000002,M,1
mower,-0.06000000000000005,L,-0.5525,L,0
moxie,0.2749999999999999,M,-0.30500000000000005,M,4
mozzarella,0.5475000000000001,H,-0.11499999999999999,H,8
muck,-0.46499999999999997,L,-0.36250000000000004,L,0
mucous,-0.5125,L,-0.2925,M,1
mucus,-0.54,L,-0.20750000000000002,M,1
mud,0.014999999999999902,L,-0.4525,L,0
muddle,-0.13250000000000006,L,-0.48750000000000004,L,0
muddy,-0.21500000000000008,L,-0.19999999999999996,M,1
muff,0.15749999999999997,M,-0.35250000000000004,L,3
muffin,0.5249999999999999,H,-0.23750000000000004,M,7
muffled,-0.06499999999999995,L,-0.28500000000000003,M,1
muffler,-0.3425,L,-0.1825000000000001,M,1
mug,-0.20999999999999996,L,-0.2925,M,1
mugger,-0.775,L,0.16749999999999998,H,2
mulberry,0.18500000000000005,M,-0.5625,L,3
mulch,0.08250000000000002,L,-0.37,L,0
mule,-0.18500000000000005,L,-0.555,L,0
mull,-0.15500000000000003,L,-0.47,L,0
mullet,-0.28500000000000003,L,-0.2975,M,1
multimedia,0.38250000000000006,H,-0.050000000000000044,H,8
multinational,0.07499999999999996,L,-0.265,M,1
multiple,0.0,L,-0.25,M,1
multiple sclerosis,-0.6375,L,0.02750000000000008,H,2
multiplex,0.022499999999999964,L,-0.012499999999999956,H,2
multiply,0.10749999999999993,L,-0.15250000000000008,M,1
multitude,0.0,L,-0.22750000000000004,M,1
mum,0.10749999999999993,L,-0.4125,L,0
mumble,-0.1499999999999999,L,-0.4525,L,0
mumbo,-0.06000000000000005,L,0.02499999999999991,H,2
mummy,-0.0475000000000001,L,-0.3125,M,1
mumps,-0.5975,L,-0.29000000000000004,M,1
munch,0.33000000000000007,M,-0.345,L,3
munchkin,0.48750000000000004,H,-0.1825000000000001,M,7
mundane,-0.3425,L,-0.56,L,0
municipal,-0.02750000000000008,L,-0.48750000000000004,L,0
mural,0.4175,H,-0.4,L,6
murder,-0.88,L,0.31000000000000005,H,2
murderer,-0.77,L,0.4575,H,2
murderess,-0.61,L,0.19999999999999996,H,2
murderous,-0.7375,L,0.5125,H,2
murky,-0.4,L,-0.38749999999999996,L,0
murmur,-0.10749999999999993,L,-0.22999999999999998,M,1
muscle,0.2875000000000001,M,-0.11250000000000004,H,5
muscular,0.33000000000000007,M,-0.004999999999999893,H,5
muse,0.32499999999999996,M,-0.0625,H,5
museum,0.4175,H,-0.31499999999999995,M,7
mush,-0.23750000000000004,L,-0.4475,L,0
mushroom,0.15250000000000008,M,-0.46499999999999997,L,3
mushy,-0.10000000000000009,L,-0.3225,M,1
music,0.6675,H,0.14250000000000007,H,8
musical,0.6699999999999999,H,0.15749999999999997,H,8
musician,0.4475,H,0.1299999999999999,H,8
musk,-0.125,L,-0.6375,L,0
musket,-0.21750000000000003,L,-0.25,M,1
musketeer,-0.06000000000000005,L,-0.07250000000000001,H,2
muskrat,-0.2124999999999999,L,-0.375,L,0
must,0.11250000000000004,M,-0.2250000000000001,M,4
mustang,0.33000000000000007,M,0.2849999999999999,H,5
mustard,-0.06499999999999995,L,-0.40249999999999997,L,0
muster,-0.08250000000000002,L,-0.3375,L,0
musty,-0.4075,L,-0.375,L,0
mutant,0.014999999999999902,L,-0.09749999999999992,H,2
mutate,-0.20999999999999996,L,0.21999999999999997,H,2
mutation,-0.21500000000000008,L,-0.1100000000000001,H,2
mute,-0.26249999999999996,L,-0.6375,L,0
muted,-0.3425,L,-0.7125,L,0
mutilate,-0.75,L,-0.010000000000000009,H,2
mutilated,-0.5675,L,0.25,H,2
mutilation,-0.6825,L,0.09499999999999997,H,2
mutiny,-0.19999999999999996,L,0.04499999999999993,H,2
mutt,-0.040000000000000036,L,-0.21500000000000008,M,1
mutter,-0.1499999999999999,L,-0.3325,M,1
mutual,0.3700000000000001,H,-0.375,L,6
muzzle,-0.26249999999999996,L,-0.08749999999999991,H,2
myriad,0.1299999999999999,M,-0.37,L,3
mysterious,0.26249999999999996,M,0.11250000000000004,H,5
mystery,0.07250000000000001,L,0.010000000000000009,H,2
mystic,0.28,M,-0.1200000000000001,H,5
mystical,0.39250000000000007,H,0.010000000000000009,H,8
mysticism,0.25,M,-0.1775,M,4
mystified,0.26249999999999996,M,0.19999999999999996,H,5
mystique,0.3799999999999999,H,0.16749999999999998,H,8
myth,0.2775000000000001,M,-0.25,M,4
mythical,0.2775000000000001,M,0.02499999999999991,H,5
mythology,0.2749999999999999,M,-0.1825000000000001,M,4
nab,-0.3375,L,-0.1825000000000001,M,1
nacho,0.5125,H,-0.15500000000000003,M,7
nada,-0.10749999999999993,L,-0.32499999999999996,M,1
nag,-0.675,L,-0.07000000000000006,H,2
nail,-0.10000000000000009,L,-0.48750000000000004,L,0
nail gun,-0.22750000000000004,L,-0.03750000000000009,H,2
naive,-0.19500000000000006,L,-0.28500000000000003,M,1
naked,0.3025,M,0.14500000000000002,H,5
nakedness,0.4175,H,0.405,H,8
name,0.15500000000000003,M,-0.49,L,3
nameless,-0.5525,L,-0.55,L,0
nana,0.1975,M,-0.29500000000000004,M,4
nanny,0.21500000000000008,M,-0.23750000000000004,M,4
nanometer,0.03750000000000009,L,-0.35250000000000004,L,0
nap,0.38250000000000006,H,-0.21500000000000008,M,7
napalm,-0.575,L,0.07250000000000001,H,2
napkin,0.15749999999999997,M,-0.47750000000000004,L,3
nappy,-0.475,L,-0.42000000000000004,L,0
narcissism,-0.4375,L,0.012499999999999956,H,2
narcissist,-0.47250000000000003,L,0.2024999999999999,H,2
narcissistic,-0.5,L,0.0,H,2
narcotic,-0.37,L,-0.15500000000000003,M,1
narrative,0.33000000000000007,M,-0.4425,L,3
narrator,0.3700000000000001,H,-0.6075,L,6
narrow,-0.012499999999999956,L,-0.11749999999999994,H,2
nasal,-0.18500000000000005,L,-0.405,L,0
nasty,-0.5125,L,0.1100000000000001,H,2
nation,0.25,M,-0.05499999999999994,H,5
national,0.15500000000000003,M,-0.38749999999999996,L,3
nationality,0.1499999999999999,M,-0.375,L,3
nationwide,0.050000000000000044,L,-0.31999999999999995,M,1
